member_id|first_name|last_name|email|address_line|city|postal_code|state|country|phone_number|birth_date|membership_length|join_date|donor_type|company_name|donation_amount|processing_fee_amount|preferred_language|payment_type|program_ind|program_funded|donation_date
826|Wood|Hawket|||||||907-761-4402|1979-07-27|1.0|2017-07-12|Individual||2784.8094109184194|55.69618821836839|en-CA|In Person|0||2016-06-07
887|Frazer|Grange|||||||805-912-1663|1978-01-30|6.0|2016-08-10|Individual||59.70320249562564|1.1940640499125128|en-CA|Online|1|Housing|2017-06-21
601|Matthaeus|Double|||||||317-227-8974|1999-05-21|5.0|2017-12-16|Individual||2496.895973011479|49.93791946022958|fr-CA|Online|1|Housing|2016-07-20
425|Olia|Rowsell|||||||512-954-3681|1981-07-25|4.0|2016-05-19|Individual||8566.73219752291|171.3346439504582|fr-CA|Online|0||2017-06-27
128|Thomasina|Gallant|||||||859-261-9567|1983-07-23|2.0|2015-11-25|Individual||6132.634078675327|122.65268157350654|en-CA|Online|1|Meal Trans|2016-04-20
584|Alix|Orgill|||||||212-534-8242|1981-07-12|6.0|2015-10-11|Individual||5082.091167546507|101.64182335093014|fr-CA|In Person|0||2017-03-13
822|Blaire|Boakes|||||||559-934-2876|1991-10-27|3.0|2015-04-11|Individual||4809.189352637025|96.1837870527405|en-CA|Online|1|Legal Clinic|2017-05-09
73|Ericka|Schimonek|||||||254-339-0822|1994-09-16|4.0|2017-07-23|Individual||6213.9794975559225|124.27958995111845|fr-CA|Online|1|New Comer Settlement Services|2016-05-04
709|Clarey|Clinch||||||||||2015-06-11|Individual||3620.7143907562277|72.41428781512455|en-CA|Online|0||2016-12-06
310|Florian|Tomadoni|||||||602-666-0611|1992-09-23|4.0|2017-10-16|Individual||2628.255777616155|52.5651155523231|en-CA|Online|1|Housing|2016-02-16
559|Reba|Girt|||||||619-773-9304|1983-09-01|3.0|2015-10-19|Individual||3986.7390512453117|79.73478102490624|fr-CA|In Person|1|Family Resource Centre|2017-07-20
414|Tally|Kleinstern|||||||614-644-0530|1991-01-07|1.0|2015-12-04|Individual||9470.40905035816|189.4081810071632|en-CA|In Person|0||2017-06-24
896|Constance|Hargitt|||||||412-212-6095|1998-05-06|6.0|2017-06-13|Individual||5402.189496435215|108.0437899287043|en-CA|In Person|1|New Comer Settlement Services|2017-02-15
948|Piotr|MacBey|||||||330-419-8238|1977-06-15|4.0|2015-04-23|Individual||4484.644531623144|89.69289063246288|en-CA|In Person|0||2017-03-13
636|Elvera|O'Kynsillaghe|||||||502-348-1131|1978-09-08|7.0|2015-01-04|Individual||5536.166470432854|110.72332940865708|en-CA|In Person|0||2017-05-12
492|Elisabet|Heales|||||||646-839-8789|1995-04-21|3.0|2015-05-08|Individual||5702.086196057998|114.04172392115996|fr-CA|In Person|1|Sunday Drop In|2015-09-28
235|Giuseppe|Mc Gaughey|||||||415-819-4762|1989-12-05|2.0|2015-09-02|Individual||464.37563581698146|9.287512716339629|fr-CA|Online|1|Legal Clinic|2017-08-03
221|Bron|Cockaday|||||||850-300-3428|1978-05-29|10.0|2016-11-13|Individual||3048.9852062850064|60.97970412570013|fr-CA|In Person|0||2015-11-23
684|Freddie|Pottinger|||||||212-122-1609|1985-11-13|5.0|2016-05-08|Individual||7648.102241833304|152.96204483666608|fr-CA|Online|1|New Comer Settlement Services|2016-07-01
536|Ondrea|Lardeux|||||||484-160-1336|1992-07-15|1.0|2017-05-27|Individual||4795.016448770663|95.90032897541327|fr-CA|Online|1|Trans Youth Mentorship|2016-10-14
214|Vittorio|Gowen||||||||||2015-01-02|Individual||5022.2730719503215|100.44546143900644|fr-CA|Online|1|Trans Youth Mentorship|2016-10-23
867|Jamie|Gartland|||||||503-153-3051|1996-09-12|8.0|2015-10-18|Individual||5862.698981211137|117.25397962422274|en-CA|In Person|0||2017-01-04
230|Bentlee|McKellar|||||||612-239-6007|1992-09-26|2.0|2016-06-22|Individual||3738.094083665753|74.76188167331506|en-CA|Online|1|Meal Trans|2015-12-17
805|Lewes|Jagiela|||||||215-874-4189|1998-01-22|9.0|2015-09-09|Individual||9034.649275215334|180.69298550430668|en-CA|In Person|1|Family Resource Centre|2015-08-07
185|Joceline|Bisset|||||||509-986-2876|1992-11-29|10.0|2016-09-10|Individual||4377.179428035922|87.54358856071843|en-CA|In Person|1|Sunday Drop In|2016-05-04
911|Dolli|Airey|||||||918-396-9661|1983-07-29|10.0|2016-09-21|Individual||2913.791916397851|58.27583832795702|en-CA|In Person|0||2015-01-24
117|Bethina|Fabbro|||||||770-802-0537|1994-05-23|10.0|2015-09-23|Individual||3731.9671269873534|74.63934253974706|en-CA|Online|0||2016-09-11
629|Ursola|Diament|||||||214-766-9014|1997-11-22|1.0|2015-12-17|Individual||397.25682313635525|7.945136462727105|en-CA|In Person|1|Meal Trans|2015-06-02
513|Byram|Huxley|||||||319-118-1133|1992-07-12|1.0|2016-06-11|Individual||3192.6803361909006|63.85360672381801|en-CA|Online|0||2017-07-10
477|Nollie|Dobby|||||||215-200-6624|1995-11-07|10.0|2017-03-26|Individual||5286.387333556559|105.72774667113117|fr-CA|Online|1|Trans Youth Mentorship|2017-01-04
537|Dare|Webburn|||||||757-813-4383|1979-09-08|6.0|2017-08-20|Individual||4832.970000582014|96.65940001164029|en-CA|Online|0||2016-10-24
687|Amargo|Milne|||||||302-788-0264|1994-06-08|3.0|2016-08-12|Individual||3451.9966674558386|69.03993334911678|en-CA|Online|1|New Comer Settlement Services|2017-02-14
947|Ferdinanda|MacConchie|||||||626-766-3032|1997-11-26|6.0|2017-07-05|Individual||6944.884039085455|138.8976807817091|en-CA|In Person|1|Legal Clinic|2016-06-19
170|Zitella|Le Pine|||||||856-966-8529|1978-06-23|2.0|2017-09-02|Individual||8834.886858279617|176.69773716559234|en-CA|Online|1|New Comer Settlement Services|2017-09-25
185|Joceline|Bisset|||||||509-986-2876|1992-11-29|10.0|2016-09-10|Individual||5647.792764278061|112.95585528556123|fr-CA|In Person|0||2016-02-22
34|Zebadiah|Dael|||||||601-579-0722|1996-05-22|3.0|2016-11-20|Individual||6657.003869572102|133.14007739144205|en-CA|Online|0||2015-05-25
494|Lacee|Keiling|||||||561-281-5490|1980-09-02|1.0|2015-07-24|Individual||5055.946658260076|101.11893316520153|fr-CA|Online|1|Housing|2015-12-08
46|Marabel|Tremellier|||||||317-910-6298|1979-10-12|1.0|2015-04-10|Individual||8473.34935490191|169.4669870980382|en-CA|In Person|0||2017-10-11
646|Alvira|Harrie|||||||469-974-6184|1977-10-03|7.0|2017-02-17|Individual||8014.091245080169|160.2818249016034|fr-CA|Online|1|Meal Trans|2017-12-02
113|Bartram|Chetwind|||||||502-609-4132|1979-10-02|9.0|2016-07-05|Individual||1853.6668310800299|37.073336621600596|en-CA|In Person|1|Housing|2017-08-22
414|Clair|Cosh|||||||434-438-6440|1992-11-08|9.0|2016-09-01|Individual||109.54111131266549|2.1908222262533097|en-CA|In Person|0||2017-05-11
916|Kennith|Blatherwick|||||||409-574-8482|1986-04-28|1.0|2015-01-27|Individual||2236.8908111854203|44.73781622370841|en-CA|Online|0||2017-11-12
1|Padraig|Morehall|||||||903-462-0375|1999-05-02|5.0|2016-01-08|Individual||7231.432640137638|144.62865280275278|en-CA|Online|0||2017-02-02
76|Steven|Sustin||||||||||2015-08-26|Individual||4516.418943262774|90.32837886525547|en-CA|Online|1|Housing|2016-08-13
962|Adelice|Thurling|||||||515-555-1719|1986-12-01|7.0|2017-04-25|Individual||4501.777373779659|90.03554747559318|en-CA|In Person|0||2016-10-15
608|Nikki|Gerasch|||||||901-197-0887|1996-12-01|9.0|2016-12-04|Individual||2059.6643254217797|41.1932865084356|en-CA|Online|1|Family Resource Centre|2016-12-08
630|Rosetta|Pickles|||||||318-898-7023|1983-03-01|1.0|2016-01-15|Individual||6483.332867856515|129.6666573571303|fr-CA|Online|0||2017-09-15
177|Nico|Humbatch|||||||602-367-9374|1979-08-13|5.0|2016-05-10|Individual||5876.573562548462|117.53147125096925|fr-CA|Online|0||2015-10-27
7|Darelle|Rochford|||||||916-342-6479|1977-09-10|6.0|2017-02-05|Individual||6115.506763242793|122.31013526485586|fr-CA|In Person|1|Meal Trans|2015-02-24
318|Genvieve|Attwool|||||||713-660-6971|1992-05-24|2.0|2016-07-06|Individual||8132.197949257649|162.64395898515298|fr-CA|In Person|0||2016-02-19
286|Timmie|Shacklady|||||||314-444-7403|1984-07-22|1.0|2015-12-21|Individual||8340.374798969942|166.80749597939885|en-CA|In Person|0||2016-06-18
996|Maxine|Paolicchi|||||||513-588-1686|1978-02-20|1.0|2015-09-17|Individual||558.357381354222|11.16714762708444|en-CA|In Person|0||2017-04-16
220|Jermain|Crudge|||||||212-269-9391|1989-09-03|3.0|2017-04-01|Individual||5207.100577757513|104.14201155515026|en-CA|Online|0||2016-03-01
738|Tommie|Bisset|||||||317-993-8174|1983-06-10|3.0|2017-01-19|Individual||3077.3447679497367|61.54689535899474|fr-CA|In Person|1|Meal Trans|2017-09-11
228|Anderson|Stowell|||||||412-157-3016|1989-07-07|1.0|2015-10-15|Individual||7442.942824054619|148.8588564810924|en-CA|In Person|1|Trans Youth Mentorship|2015-04-18
938|Leah|O'Cullinane|||||||407-558-4939|1980-09-29|2.0|2015-07-25|Individual||8962.942836212735|179.25885672425468|fr-CA|In Person|1|Legal Clinic|2017-01-16
463|Darnall|Stovine|||||||562-484-7693|1976-12-05|5.0|2015-06-08|Individual||5185.824744002619|103.71649488005238|en-CA|Online|0||2017-10-02
221|Bron|Cockaday|||||||850-300-3428|1978-05-29|10.0|2016-11-13|Individual||2396.627499017079|47.932549980341584|fr-CA|Online|0||2016-10-18
931|Milka|Barsham|||||||251-288-8882|1991-04-06|6.0|2016-09-26|Individual||3741.6042295605566|74.83208459121113|fr-CA|Online|1|Sunday Drop In|2016-01-20
45|Maryanna|Bilverstone|||||||716-416-4559|1998-01-13|1.0|2016-12-10|Individual||3019.992834892182|60.399856697843646|en-CA|Online|1|New Comer Settlement Services|2017-02-19
655|Aubry|Gallego|||||||830-428-3350|1977-02-11|7.0|2015-06-24|Individual||4810.656960400309|96.21313920800618|en-CA|Online|0||2017-07-10
75|Shepherd|Canfer|||||||806-951-4699|1990-12-21|9.0|2015-12-10|Individual||8613.95790061361|172.2791580122722|en-CA|Online|1|New Comer Settlement Services|2016-03-12
488|Alistair|Coldbathe|||||||208-799-9182|1994-01-17|5.0|2017-06-12|Individual||7548.286422925367|150.96572845850736|en-CA|Online|1|Trans Youth Mentorship|2016-04-16
534|Tierney|Skylett|||||||757-690-1449|1982-01-15|7.0|2015-07-14|Individual||5499.892444350243|109.99784888700486|en-CA|In Person|0||2016-12-27
794|Suzie|Casotti|||||||571-385-3182|1992-06-11|6.0|2017-04-17|Individual||1402.7991579106701|28.055983158213404|en-CA|Online|1|New Comer Settlement Services|2016-10-14
722|Laryssa|Cooksley|||||||702-673-4762|1981-05-02|4.0|2016-09-01|Individual||3583.830047805981|71.67660095611961|fr-CA|Online|1|Sunday Drop In|2015-10-05
183|Pierson|Cradoc|||||||775-235-8585|1986-09-13|7.0|2016-03-15|Individual||6677.685207966857|133.55370415933714|en-CA|In Person|0||2016-01-13
28|Hadley|I'anson|||||||626-594-8488|1981-06-19|4.0|2017-06-28|Individual||506.74970203126867|10.134994040625374|en-CA|Online|0||2016-04-07
519|Inessa|Mattocks|||||||210-377-9816|1997-02-06|8.0|2016-01-13|Individual||1848.9644138277015|36.97928827655403|en-CA|In Person|0||2015-08-12
837|Rogerio|Jodrellec|||||||772-720-3072|1991-01-19|5.0|2016-05-06|Individual||7773.470981286599|155.469419625732|en-CA|In Person|0||2016-06-22
434|Sharai|Tarr|||||||617-360-3146|1992-12-14|1.0|2015-04-21|Individual||8402.672555265091|168.05345110530183|fr-CA|In Person|1|Housing|2016-12-13
684|Freddie|Pottinger|||||||212-122-1609|1985-11-13|5.0|2016-05-08|Individual||3033.7362709665776|60.67472541933155|fr-CA|In Person|1|Family Resource Centre|2017-06-11
36|Gibby|Fetherstonhaugh|||||||304-754-4031|1978-06-14|6.0|2015-12-19|Individual||4297.942432920676|85.95884865841352|en-CA|In Person|1|Legal Clinic|2017-05-06
379|Farra|Blaycock||||||||||2016-06-12|Individual||6891.916229480205|137.8383245896041|en-CA|In Person|0||2016-11-28
46|Marabel|Tremellier|||||||317-910-6298|1979-10-12|1.0|2015-04-10|Individual||9901.108573561794|198.02217147123588|en-CA|In Person|0||2015-05-03
28|Hadley|I'anson|||||||626-594-8488|1981-06-19|4.0|2017-06-28|Individual||9862.900470420018|197.25800940840037|en-CA|In Person|0||2016-09-21
372|Bevan|Kiffe|||||||813-719-3033|1997-08-28|4.0|2017-11-15|Individual||6864.311194354607|137.28622388709215|fr-CA|In Person|0||2016-02-07
604|Chester|Gosling|||||||765-253-8279|1990-07-07|2.0|2017-03-15|Individual||3968.878240544867|79.37756481089734|en-CA|In Person|0||2017-09-04
275|Fremont|Picford|||||||513-634-6459|1993-03-16|4.0|2016-01-01|Individual||4352.733347549852|87.05466695099703|en-CA|Online|0||2017-06-11
693|Aubine|Ebbins|||||||352-284-7039|1988-04-19|9.0|2017-11-28|Individual||8773.905030406953|175.47810060813907|fr-CA|Online|0||2015-03-28
722|Laryssa|Cooksley|||||||702-673-4762|1981-05-02|4.0|2016-09-01|Individual||7598.629481669512|151.97258963339024|fr-CA|In Person|1|Trans Youth Mentorship|2015-10-05
879|Sibyl|Coarser|||||||615-691-5760|1991-01-28|5.0|2015-07-21|Individual||5363.353993904428|107.26707987808855|en-CA|Online|1|Meal Trans|2017-12-24
35|Sherie|Tregensoe|||||||561-862-6827|1987-09-01|6.0|2017-07-08|Individual||4487.015262358336|89.74030524716673|en-CA|In Person|0||2017-08-08
311|Fonzie|Whiteley|||||||678-334-9900|1986-03-20|1.0|2017-05-14|Individual||5195.29789070307|103.90595781406141|en-CA|Online|0||2015-09-12
922|Yevette|Impey|||||||540-353-0962|1979-07-17|1.0|2015-11-03|Individual||4301.446023223345|86.0289204644669|fr-CA|In Person|1|Meal Trans|2015-02-26
559|Reba|Girt|||||||619-773-9304|1983-09-01|3.0|2015-10-19|Individual||6733.517489587939|134.67034979175878|fr-CA|In Person|0||2015-03-09
1000|Tamma|Bennell|||||||713-487-5283|1999-04-07|4.0|2017-04-18|Individual||6057.0787105358095|121.14157421071619|fr-CA|In Person|0||2017-07-15
856|Jessie|Dei|||||||914-872-2691|1992-11-29|2.0|2017-06-12|Individual||8992.850942564795|179.85701885129592|fr-CA|In Person|0||2017-10-18
232|Karna|Isworth|||||||805-889-5188|1977-06-29|3.0|2017-04-16|Individual||2073.793097934075|41.4758619586815|fr-CA|In Person|1|Meal Trans|2015-08-26
427|Jeanelle|Gronowe|||||||443-974-1277|1984-09-22|3.0|2017-09-08|Individual||6011.41087199576|120.22821743991521|fr-CA|Online|1|Housing|2017-02-03
361|Oralee|Oxbe|||||||816-614-9439|1983-07-24|7.0|2016-10-27|Individual||318.27480002892514|6.365496000578503|fr-CA|In Person|0||2017-06-10
355|Beilul|Rebert|||||||559-836-3793|1980-08-02|1.0|2017-03-18|Individual||153.3295509549694|3.0665910190993877|en-CA|In Person|0||2016-08-27
167|Gwenore|Orrum|||||||410-267-3030|1995-07-21|4.0|2015-01-20|Individual||8765.77225715673|175.3154451431346|en-CA|In Person|0||2017-08-01
453|Othello|Birkin||||||||||2016-07-15|Individual||1303.4759749230543|26.069519498461087|en-CA|Online|0||2016-02-16
2|Odetta|Bambra|||||||714-576-5992|1981-09-05|2.0|2017-05-28|Individual||5862.448161689767|117.24896323379535|en-CA|Online|0||2015-03-14
385|Aleta|Nisuis|||||||714-854-1940|1993-04-04|6.0|2017-11-28|Individual||5833.532841847531|116.67065683695063|fr-CA|Online|1|Sunday Drop In|2016-09-04
766|Hildy|Sutherington|||||||850-386-8026|1986-01-22|6.0|2017-09-18|Individual||6416.756920706431|128.3351384141286|en-CA|In Person|0||2016-12-18
322|Tarrah|Limon||||||||||2015-02-05|Individual||8221.64962220497|164.4329924440994|fr-CA|Online|1|Family Resource Centre|2017-04-05
604|Cilka|Dillinton|||||||423-603-0728|1979-04-21|7.0|2016-12-10|Individual||3979.8717617563184|79.59743523512637|en-CA|Online|1|Housing|2017-08-02
339|Inglebert|Annear|||||||773-321-4430|1996-02-28|4.0|2015-10-27|Individual||3899.579864706833|77.99159729413667|en-CA|Online|0||2017-08-02
580|Elise|O'Keeffe|||||||512-721-2909|1986-08-24|10.0|2015-03-08|Individual||9993.532050455085|199.87064100910172|fr-CA|In Person|1|New Comer Settlement Services|2016-08-04
635|Maighdiln|Ace|||||||208-200-0848|1988-02-21|9.0|2015-05-02|Individual||3610.3476759879027|72.20695351975806|fr-CA|In Person|0||2015-07-23
437|Rolland|Northey|||||||317-846-4530|1982-07-15|5.0|2016-04-16|Individual||1944.1008876011058|38.882017752022115|fr-CA|Online|1|Housing|2016-08-17
259|Cyb|Warcop|||||||267-253-7288|1997-12-05|8.0|2016-04-05|Individual||6761.163031390034|135.2232606278007|fr-CA|In Person|0||2016-02-09
361|Pauletta|Dewen|||||||540-898-6220|1984-05-10|2.0|2017-01-28|Individual||4776.662181525748|95.53324363051496|en-CA|In Person|0||2017-06-18
384|Marcella|Underdown|||||||219-342-6233|1994-02-12|6.0|2016-10-02|Individual||2926.8786161650155|58.53757232330031|en-CA|In Person|0||2017-03-20
427|Jeanelle|Gronowe|||||||443-974-1277|1984-09-22|3.0|2017-09-08|Individual||7416.348636448395|148.32697272896792|en-CA|In Person|0||2016-02-22
373|Derril|Patmore|||||||701-868-5506|1983-05-25|8.0|2015-10-07|Individual||7153.505919418211|143.07011838836422|fr-CA|In Person|1|Meal Trans|2015-03-22
143|Muhammad|Eede|||||||559-784-5391|1979-08-05|1.0|2015-03-13|Individual||8705.37115905406|174.1074231810812|fr-CA|Online|0||2015-07-27
373|Jemie|Bendig|||||||702-607-1658|1987-12-18|2.0|2017-04-20|Individual||5899.580318065006|117.99160636130013|fr-CA|In Person|0||2015-11-10
901|Gilles|McDowall|||||||260-750-3515|1993-07-01|3.0|2015-02-27|Individual||9795.449185243859|195.9089837048772|fr-CA|Online|1|Sunday Drop In|2016-09-11
913|Arlette|Kuhnert|||||||858-664-5495|1980-04-08|8.0|2017-08-10|Individual||9909.930492199928|198.19860984399858|fr-CA|Online|1|Family Resource Centre|2017-08-03
938|Hy|Halloway|||||||907-487-6394|1990-05-29|3.0|2017-09-14|Individual||7965.8327574756695|159.3166551495134|en-CA|In Person|1|New Comer Settlement Services|2017-03-01
357|Gorden|Lascell|||||||702-407-4858|1984-06-27|10.0|2016-12-27|Individual||7296.472284149161|145.92944568298321|fr-CA|Online|1|Housing|2016-07-08
500|Sutherlan|Frier|||||||816-493-6940|1986-08-30|5.0|2017-12-02|Individual||7080.353965864386|141.6070793172877|en-CA|In Person|0||2016-03-23
444|Elset|MacDowal|||||||806-632-8041|1981-02-09|3.0|2016-01-10|Individual||5615.477809808467|112.30955619616934|fr-CA|In Person|1|Housing|2017-04-23
214|Shalna|Whiteford|||||||508-273-1954|1993-06-02|8.0|2015-01-21|Individual||7383.166304118345|147.6633260823669|en-CA|In Person|1|Sunday Drop In|2015-02-07
887|Craig|Jolliff||||||||||2016-11-24|Individual||7808.902893969978|156.17805787939957|fr-CA|Online|1|Trans Youth Mentorship|2015-05-23
67|Cherish|Lowle|||||||713-836-9240|1991-04-02|7.0|2016-10-06|Individual||8460.078120428961|169.20156240857924|en-CA|In Person|1|Family Resource Centre|2015-09-02
474|Hermon|Gambell|||||||202-592-4764|1995-01-26|2.0|2015-08-01|Individual||8276.559922778957|165.53119845557916|fr-CA|Online|1|Trans Youth Mentorship|2016-09-09
936|Jeanne|Hayers|||||||334-939-5998|1989-06-08|8.0|2016-01-16|Individual||3961.946991165082|79.23893982330165|en-CA|In Person|1|Legal Clinic|2017-05-08
31|Raddie|Sandilands|||||||559-314-9364|1982-03-10|7.0|2016-02-20|Individual||3511.6911129762975|70.23382225952595|en-CA|In Person|1|Legal Clinic|2015-11-16
471|Massimo|Buxton|||||||813-934-7548|1985-06-27|8.0|2017-08-26|Individual||2480.162343092614|49.60324686185228|fr-CA|In Person|0||2016-11-27
747|Avivah|Jillitt|||||||203-181-6870|1999-01-17|1.0|2016-09-18|Individual||7651.613320871138|153.03226641742276|en-CA|Online|1|Sunday Drop In|2017-04-08
406|Janek|Dobell|||||||718-711-8853|1985-12-16|6.0|2016-10-13|Individual||7974.519386439239|159.49038772878478|en-CA|Online|0||2017-08-23
134|Anne-corinne|Habercham|||||||720-173-4080|1991-03-28|2.0|2016-04-25|Individual||4211.017642236849|84.22035284473698|fr-CA|Online|0||2017-10-20
631|Anne-corinne|Dubery|||||||205-526-1020|1997-08-17|6.0|2016-12-28|Individual||8815.297176382463|176.30594352764925|en-CA|Online|1|Legal Clinic|2015-03-04
317|Sanderson|Marquis|||||||504-161-3822|1984-10-20|4.0|2017-08-06|Individual||4471.524762141891|89.43049524283782|fr-CA|Online|0||2016-10-14
555|Malchy|Vassay|||||||414-782-7718|1983-11-21|4.0|2016-11-20|Individual||4438.714117085014|88.77428234170027|en-CA|Online|1|Meal Trans|2017-10-13
528|Richie|Haughton|||||||602-794-7043|1990-12-04|8.0|2017-02-24|Individual||1964.1037015718434|39.28207403143687|fr-CA|In Person|0||2017-12-03
791|Bambie|Ida|||||||760-670-4821|1998-03-27|8.0|2016-11-17|Individual||6328.872023158613|126.57744046317227|en-CA|Online|0||2015-08-15
930|Raymund|Cressar|||||||805-918-5936|1992-01-11|7.0|2017-11-14|Individual||7984.492858119301|159.689857162386|en-CA|In Person|1|Meal Trans|2017-12-10
402|Tabbatha|Hamber|||||||847-886-1265|1993-01-05|5.0|2016-08-04|Individual||5233.07993060956|104.6615986121912|fr-CA|Online|0||2016-11-25
618|Marthe|Kildahl|||||||510-751-7404|1992-06-24|1.0|2017-08-21|Individual||5689.697992223236|113.79395984446472|en-CA|In Person|1|New Comer Settlement Services|2015-10-18
692|Cobby|McGirr|||||||562-210-1953|1981-10-08|9.0|2017-10-19|Individual||8271.976086845276|165.43952173690553|fr-CA|Online|0||2017-07-28
775|Forbes|Dwerryhouse|||||||850-442-1604|1998-11-05|7.0|2015-05-12|Individual||7845.326070299446|156.9065214059889|en-CA|Online|0||2017-05-23
