,address_line,birth_date,city,country,email,first_name,full_address,join_date,last_name,latitude,longitude,member_id,membership_length,phone_number,postal_code,state
718,809-70 DUNFIELD AVE,1981-01-26,TORONTO,Canada,sbrendjy@businessinsider.com,Stern,"809-70 DUNFIELD AVE , TORONTO , ON",2015-04-02,Brend,,,514,10.0,515-286-4835,M4S3A4,ON
719,1420 VICTORIA PARK AVENUE APT 633,1996-12-21,TORONTO,Canada,nmaultbyjz@surveymonkey.com,Nelly,"1420 VICTORIA PARK AVENUE APT 633 , TORONTO , ON",2015-03-19,Maultby,,,614,7.0,847-475-1135,M4A2P7,ON
720,650 PARLIAMENT STREET    APT-1911,1994-07-04,TORONTO,Canada,bcalleark0@tuttocitta.it,Blanca,"650 PARLIAMENT STREET    APT-1911 , TORONTO , ON",2016-09-07,Callear,,,716,3.0,304-468-5227,M4X1R3,ON
721,104 GLENWOOD CRESCENT,1981-05-29,TORONTO,Canada,gsiccombek1@auda.org.au,Granger,"104 GLENWOOD CRESCENT , TORONTO , ON",2017-12-02,Siccombe,,,237,2.0,918-330-6888,M4B1K2,ON
722,17 HOMEWOOD AVE APART 202,1982-01-01,TORONTO,Canada,wevennettk2@shinystat.com,Westbrook,"17 HOMEWOOD AVE APART 202 , TORONTO , ON",2017-06-08,Evennett,,,387,6.0,210-267-7871,M4Y2J7,ON
723,306 - 20 COSBURN AVE,1983-03-08,EAST YORK,Canada,dguestek3@slideshare.net,Dodi,"306 - 20 COSBURN AVE , EAST YORK , ON",2015-12-03,Gueste,,,846,2.0,901-521-7148,M4K2E7,ON
724,14 LEUTY AVE,1995-11-20,TORONTO,Canada,chavek4@multiply.com,Clementia,"14 LEUTY AVE , TORONTO , ON",2017-08-18,Have,,,755,10.0,720-562-7272,M4E2R3,ON
725,127 SOUDAN AVE,1980-12-28,TORONTO,Canada,rhornbucklek5@multiply.com,Ralf,"127 SOUDAN AVE , TORONTO , ON",2017-06-09,Hornbuckle,,,247,10.0,405-845-1840,M4S1V5,ON
726,253 WELLESLEY STREET EAST UNIT 5,1993-01-05,TORONTO,Canada,thamberk6@vinaora.com,Tabbatha,"253 WELLESLEY STREET EAST UNIT 5 , TORONTO , ON",2016-08-04,Hamber,,,402,5.0,847-886-1265,M4X1G8,ON
727,323-1000 MOUNT PLEASANT RD,,TORONTO,,twoank7@columbia.edu,Thekla,"323-1000 MOUNT PLEASANT RD , TORONTO , ON",2015-03-25,Woan,,,117,,,M4P2M2,ON
728,37 GOLFVIEW AVE,1992-10-27,TORONTO,Canada,cneubiggingk8@marriott.com,Carrie,"37 GOLFVIEW AVE , TORONTO , ON",2015-09-09,Neubigging,,,793,10.0,502-409-1650,M4E2J9,ON
729,7 SALISBURY AVE,1987-07-22,TORONTO,Canada,nbircherk9@statcounter.com,Nevsa,"7 SALISBURY AVE , TORONTO , ON",2017-08-06,Bircher,,,802,1.0,970-639-4968,M4X1C3,ON
730,508 DAWES ROAD APT 103,1986-03-13,TORONTO,Canada,dsulleyka@huffingtonpost.com,Darci,"508 DAWES ROAD APT 103 , TORONTO , ON",2015-01-07,Sulley,,,883,10.0,213-466-9463,M4B2G3,ON
731,906-100 GAMBLE AVE,1977-09-30,TORONTO,Canada,mbuerkb@sciencedaily.com,Micaela,"906-100 GAMBLE AVE , TORONTO , ON",2017-09-10,Buer,,,310,8.0,303-277-5508,M4K2H2,ON
732,60 GARNOCK AVE,1981-10-03,TORONTO,Canada,cblemenkc@thetimes.co.uk,Celka,"60 GARNOCK AVE , TORONTO , ON",2017-07-25,Blemen,,,261,10.0,440-870-8829,M4K1M2,ON
733,35 MERTON ST UNIT 1008,1982-12-02,TORONTO,Canada,mstoditkd@studiopress.com,Malissa,"35 MERTON ST UNIT 1008 , TORONTO , ON",2017-09-25,Stodit,,,145,2.0,814-625-7591,M4S3G4,ON
734,49 THORNCLIFFE PARK DR 309,1983-09-01,EAST YORK,Canada,rgirtke@tiny.cc,Reba,"49 THORNCLIFFE PARK DR 309 , EAST YORK , ON",2015-10-19,Girt,,,559,3.0,619-773-9304,M4H1J6,ON
735,745 SAMMON AVE,1999-09-04,EAST YORK,Canada,cjinkinskf@whitehouse.gov,Collin,"745 SAMMON AVE , EAST YORK , ON",2015-04-02,Jinkins,,,253,5.0,619-742-8071,M4C2E3,ON
736,135 CEDARVALE AVE,1985-05-10,TORONTO,Canada,bgarriochkg@vistaprint.com,Bertie,"135 CEDARVALE AVE , TORONTO , ON",2016-10-21,Garrioch,,,575,3.0,760-593-9355,M4C4J9,ON
737,75EASTDALEAVE APT1402,1979-10-02,TORONTO,Canada,bchetwindkh@friendfeed.com,Bartram,"75EASTDALEAVE APT1402 , TORONTO , ON",2016-07-05,Chetwind,,,113,9.0,502-609-4132,M4C5N3,ON
738,49 TISDALE AVENUE,1991-01-28,TORONTO,Canada,scoarserki@comcast.net,Sibyl,"49 TISDALE AVENUE , TORONTO , ON",2015-07-21,Coarser,,,879,5.0,615-691-5760,M4A1Y6,ON
739,322-1835 BAYVIEW AVE,1983-01-28,TORONTO,Canada,lecklykj@rediff.com,Lura,"322-1835 BAYVIEW AVE , TORONTO , ON",2016-03-02,Eckly,,,390,9.0,850-180-0047,M4G3E3,ON
740,65 CRESCENT ROAD,1983-10-02,TORONTO,Canada,spopelaykk@mapquest.com,Sollie,"65 CRESCENT ROAD , TORONTO , ON",2017-11-27,Popelay,,,18,1.0,212-860-7264,M4W1T6,ON
741,33 LONSDALE RD,,TORONTO,,cmawfordkl@wisc.edu,Concordia,"33 LONSDALE RD , TORONTO , ON",2016-07-04,Mawford,,,317,,,M4V1W4,ON
742,127 BROADWAY AVE APT 208,1979-09-08,TORONTO,Canada,dwebburnkm@purevolume.com,Dare,"127 BROADWAY AVE APT 208 , TORONTO , ON",2017-08-20,Webburn,,,537,6.0,757-813-4383,M4P1V4,ON
743,902-1849 YONGE ST,1977-04-11,TORONTO,Canada,tohanleykn@nhs.uk,Tarrah,"902-1849 YONGE ST , TORONTO , ON",2017-08-18,O'Hanley,,,810,3.0,239-454-5400,M4S1Y2,ON
744,404-11 CRESCENT PL,1984-11-11,TORONTO,Canada,fcarnduffko@theatlantic.com,Fidel,"404-11 CRESCENT PL , TORONTO , ON",2017-02-18,Carnduff,,,107,10.0,225-492-1087,M4C5L9,ON
745,330 JARVIS ST APT 509,1999-02-06,TORONTO,Canada,jgresskp@facebook.com,Jeffry,"330 JARVIS ST APT 509 , TORONTO , ON",2015-04-07,Gress,,,706,2.0,816-103-4026,M4Y3A3,ON
746,705-8 BROADWAY AVE,1983-11-18,TORONTO,Canada,cburkertkq@baidu.com,Cornelius,"705-8 BROADWAY AVE , TORONTO , ON",2017-06-01,Burkert,,,419,9.0,305-451-9917,M4P3G7,ON
747,30 WAKUNDA PLACE 6,1996-11-24,NORTH YORK,Canada,jwheatmankr@naver.com,Jarrod,"30 WAKUNDA PLACE 6 , NORTH YORK , ON",2015-05-02,Wheatman,,,355,1.0,512-509-2668,M4A1A3,ON
748,82 HAMILTON ST,1989-04-15,TORONTO,Canada,mfebenks@chron.com,Margalit,"82 HAMILTON ST , TORONTO , ON",2016-12-10,Feben,,,776,3.0,571-288-5083,M4M2C8,ON
749,58 THORNCLIFFE PARK DRIVE APT 208,1991-01-19,TORONTO,Canada,rjodrelleckt@chronoengine.com,Rogerio,"58 THORNCLIFFE PARK DRIVE APT 208 , TORONTO , ON",2016-05-06,Jodrellec,,,837,5.0,772-720-3072,M4H1K8,ON
750,208-58 THORNCLIFFE PARK DR,1998-04-30,TORONTO,Canada,sgrahlmanku@blinklist.com,Skell,"208-58 THORNCLIFFE PARK DR , TORONTO , ON",2015-04-28,Grahlman,,,261,10.0,508-817-2026,M4H1K8,ON
751,178 HEWARD AVE,1981-07-10,TORONTO,Canada,fstqueninkv@bluehost.com,Flossie,"178 HEWARD AVE , TORONTO , ON",2015-05-02,St Quenin,,,916,1.0,405-435-3049,M4M2T7,ON
752,178 HEWARD AVE,1999-02-27,TORONTO,Canada,lnicekw@princeton.edu,Lily,"178 HEWARD AVE , TORONTO , ON",2015-11-09,Nice,,,419,5.0,703-560-9424,M4M2T7,ON
753,85 THORNCLIFFE PARK DRIVE SUITE 2401,1990-04-18,TORONTO,Canada,gfrancescottikx@ucoz.ru,Gordon,"85 THORNCLIFFE PARK DRIVE SUITE 2401 , TORONTO , ON",2016-03-08,Francescotti,,,184,8.0,913-534-0163,M4H1L6,ON
754,85 THORNCLIFFE PARK DRIVE SUITE 2401,1984-11-28,TORONTO,Canada,ctollerfieldky@stumbleupon.com,Corry,"85 THORNCLIFFE PARK DRIVE SUITE 2401 , TORONTO , ON",2015-12-13,Tollerfield,,,252,6.0,913-626-7747,M4H1L6,ON
755,670 PARLIAMENT STREET SUITE 715,1996-10-11,TORONTO,Canada,ghowsinkz@senate.gov,Garvey,"670 PARLIAMENT STREET SUITE 715 , TORONTO , ON",2017-06-15,Howsin,,,479,4.0,509-703-9128,M4X1R4,ON
756,23 WESTWOOD AVE,1990-02-20,TORONTO,Canada,fnewbattl0@shareasale.com,Fleming,"23 WESTWOOD AVE , TORONTO , ON",2017-02-05,Newbatt,,,328,4.0,404-788-2105,M4K2A6,ON
757,465-283 DANFORTH AVE,1988-09-28,TORONTO,Canada,lbangerl1@gravatar.com,Lexy,"465-283 DANFORTH AVE , TORONTO , ON",2017-08-05,Banger,,,159,9.0,843-672-4890,M4K1N2,ON
758,2C-4 DEER PARK CRES,1992-04-08,TORONTO,Canada,rjeayesl2@guardian.co.uk,Ronnica,"2C-4 DEER PARK CRES , TORONTO , ON",2015-12-16,Jeayes,,,196,2.0,361-926-4479,M4V2C3,ON
759,207 DONLAND AVE,1980-03-07,EAST YORK,Canada,frollol3@nytimes.com,Finlay,"207 DONLAND AVE , EAST YORK , ON",2017-01-26,Rollo,,,76,5.0,412-160-1367,M4J3P9,ON
760,815-5 MASSEY SQUARE,1979-10-12,TORONTO,Canada,mtremellierl4@ox.ac.uk,Marabel,"815-5 MASSEY SQUARE , TORONTO , ON",2015-04-10,Tremellier,,,46,1.0,317-910-6298,M4C5L6,ON
761,1044 VICTORIA PARK AVE,1998-03-25,EAST YORK,Canada,vcosbeyl5@redcross.org,Violet,"1044 VICTORIA PARK AVE , EAST YORK , ON",2016-04-01,Cosbey,,,538,4.0,561-954-5703,M4B2K1,ON
762,1044 VICTORIA PARK AVE,1986-10-20,EAST YORK,Canada,cduncanl6@github.io,Charlean,"1044 VICTORIA PARK AVE , EAST YORK , ON",2016-10-18,Duncan,,,183,10.0,225-968-1872,M4B2K1,ON
763,95 THORNCLIFFE PARK DR. UNIT 3005,1980-07-31,EAST YORK,Canada,gdunstanl7@ask.com,Gretal,"95 THORNCLIFFE PARK DR. UNIT 3005 , EAST YORK , ON",2016-02-25,Dunstan,,,557,3.0,337-725-0079,M4H1L7,ON
764,3018 YONGE ST 1005#,,TORONNTO,,mblakedenl8@cbc.ca,Marybeth,"3018 YONGE ST 1005# , TORONNTO , ON",2016-06-21,Blakeden,,,378,,,M4N0A5,ON
765,118 WITHROW AVE,1984-05-11,TORONTO,Canada,lropartzl9@mlb.com,Lizbeth,"118 WITHROW AVE , TORONTO , ON",2017-05-15,Ropartz,,,292,2.0,773-613-0931,M4K1C9,ON
766,3000 YONGE STREET APT 523,1998-01-12,TORONTO,Canada,dbensonla@mashable.com,Drucill,"3000 YONGE STREET APT 523 , TORONTO , ON",2016-01-24,Benson,,,836,6.0,701-238-8727,M4N2K5,ON
767,195 TORRENS AVE,1978-03-14,EAST YORK,Canada,jpreistlb@mac.com,Jasmine,"195 TORRENS AVE , EAST YORK , ON",2017-03-06,Preist,,,265,3.0,612-123-2530,M4J2P6,ON
768,26 BASTEDO AVE,1987-03-22,TORONTO,Canada,weouzanlc@tuttocitta.it,Wyatan,"26 BASTEDO AVE , TORONTO , ON",2016-11-23,Eouzan,,,897,9.0,626-705-0659,M4C3M7,ON
769,500 AVENUE RD #302,1996-10-31,TORONTO,Canada,jcapstackld@blogger.com,Jacinda,"500 AVENUE RD #302 , TORONTO , ON",2016-07-19,Capstack,,,239,7.0,512-457-2374,M4V2J6,ON
770,8 MOOREHILL DR,1999-07-14,EAST YORK,Canada,bbusele@ovh.net,Berta,"8 MOOREHILL DR , EAST YORK , ON",2017-06-05,Buse,,,159,8.0,718-944-4583,M4G1A1,ON
771,88 COLGATE AVENUE 208,,TORONTO,,stanswelllf@clickbank.net,Sawyere,"88 COLGATE AVENUE 208 , TORONTO , ON",2017-04-11,Tanswell,,,867,,,M4M0A6,ON
772,55 PALMER AVE,1999-06-17,TORONTO,Canada,dridgedelllg@jalbum.net,Daven,"55 PALMER AVE , TORONTO , ON",2017-06-06,Ridgedell,,,259,5.0,502-913-1272,M4C4Z7,ON
773,1460 BAYVIEW AVE,1992-08-02,TORONTO,Canada,fborreslh@joomla.org,Finn,"1460 BAYVIEW AVE , TORONTO , ON",2017-07-07,Borres,,,40,10.0,915-838-7783,M4G3B3,ON
774,133 ERSKINE AVE APARTMENT 301,1977-04-26,TORONTO,Canada,aparkynli@studiopress.com,Abbe,"133 ERSKINE AVE APARTMENT 301 , TORONTO , ON",2015-10-21,Parkyn,,,451,8.0,951-353-7079,M4P1Y8,ON
775,349 MANOR RD E,1983-09-02,TORONTO,Canada,lplaillj@ycombinator.com,Lavinia,"349 MANOR RD E , TORONTO , ON",2017-02-22,Plail,,,437,7.0,754-542-2508,M4S1S6,ON
776,329 DONLANDS AVE,1996-08-19,EAST YORK,Canada,lbartozzilk@i2i.jp,Lincoln,"329 DONLANDS AVE , EAST YORK , ON",2017-08-03,Bartozzi,,,79,9.0,907-882-6907,M4J3R8,ON
777,172 WOODMOUNT AVE,1990-04-29,TORONTO,Canada,clightbodyll@bandcamp.com,Carolee,"172 WOODMOUNT AVE , TORONTO , ON",2017-11-26,Lightbody,,,933,3.0,202-983-3052,M4C3Z2,ON
778,1127 WOODBINE AVE,1991-03-28,TORONTO,Canada,ahaberchamlm@bandcamp.com,Anne-corinne,"1127 WOODBINE AVE , TORONTO , ON",2016-04-25,Habercham,,,134,2.0,720-173-4080,M4C4C6,ON
779,1127 WOODBINE AVE,1997-02-05,TORONTO,Canada,dcicculiln@lulu.com,Dukie,"1127 WOODBINE AVE , TORONTO , ON",2017-07-27,Cicculi,,,244,4.0,402-836-2477,M4C4C6,ON
780,57 CAMERON CRES,1995-03-18,EAST YORK,Canada,sphysiclo@cmu.edu,Spike,"57 CAMERON CRES , EAST YORK , ON",2017-05-01,Physic,,,571,3.0,404-268-1582,M4G2A1,ON
781,202-3 BIGGIN COURT,1980-11-27,NORTH YORK,Canada,sphysiclp@msn.com,Shanon,"202-3 BIGGIN COURT , NORTH YORK , ON",2015-01-10,Physic,,,490,4.0,812-509-3533,M4A1M1,ON
782,789 O'CONNOR DR,1991-04-10,EAST YORK,Canada,sstollenberglq@tumblr.com,Sandy,"789 O'CONNOR DR , EAST YORK , ON",2015-02-03,Stollenberg,,,233,2.0,904-835-0484,M4B2S5,ON
783,9-260 LOGAN AVE,1985-10-14,TORONTO,Canada,ailbertlr@cdc.gov,Aurie,"9-260 LOGAN AVE , TORONTO , ON",2017-01-01,Ilbert,,,278,8.0,682-939-0503,M4M2N4,ON
784,1105-75 EASTDALE AVE,1979-09-26,TORONTO,Canada,lbeccerols@twitpic.com,Lanie,"1105-75 EASTDALE AVE , TORONTO , ON",2016-12-01,Beccero,,,270,10.0,510-954-4235,M4C5N3,ON
785,1106-75 EASTDALE AVE,1990-11-06,TORONTO,Canada,tivchenkolt@comcast.net,Traci,"1106-75 EASTDALE AVE , TORONTO , ON",2016-03-23,Ivchenko,,,639,4.0,334-425-0585,M4C5N3,ON
786,25 SHERWOOD AVE APRT 420,1992-09-26,TORONTO,Canada,bmckellarlu@cnbc.com,Bentlee,"25 SHERWOOD AVE APRT 420 , TORONTO , ON",2016-06-22,McKellar,,,230,2.0,612-239-6007,M4P2A6,ON
787,1 RUMNEY ROAD,1994-05-17,EAST YORK,Canada,dmarchingtonlv@tuttocitta.it,Darda,"1 RUMNEY ROAD , EAST YORK , ON",2015-02-15,Marchington,,,702,1.0,859-606-4109,M4C4J3,ON
788,101 CHARLES STREET E #517,1999-03-21,TORONTO,Canada,vboustredlw@wikia.com,Veda,"101 CHARLES STREET E #517 , TORONTO , ON",2016-02-08,Boustred,,,529,8.0,406-697-0771,M4Y1V2,ON
789,414-7 CRESCENT PL,1985-06-20,EAST YORK,Canada,rcockshuttlx@nifty.com,Riobard,"414-7 CRESCENT PL , EAST YORK , ON",2017-04-11,Cockshutt,,,710,6.0,757-433-2588,M4C5L7,ON
790,414-7 CRESCENT PL,1993-10-30,EAST YORK,Canada,nbarhamsly@lulu.com,Noni,"414-7 CRESCENT PL , EAST YORK , ON",2016-05-13,Barhams,,,851,9.0,202-612-5630,M4C5L7,ON
791,20 LESLIE STREET UNIT 219,1988-10-08,TORONTO,Canada,bhubbuckslz@yelp.com,Bertha,"20 LESLIE STREET UNIT 219 , TORONTO , ON",2016-09-14,Hubbucks,,,296,2.0,626-247-2550,M4M3L4,ON
792,156 CASTLEFIELD AVE,1998-08-06,TORONTO,Canada,wilyuninm0@shinystat.com,Woody,"156 CASTLEFIELD AVE , TORONTO , ON",2017-11-17,Ilyunin,,,298,9.0,480-801-7270,M4R1G7,ON
793,156 CASTLEFIELD AVE,1987-02-01,TORONTO,Canada,thoxeym1@usnews.com,Theodoric,"156 CASTLEFIELD AVE , TORONTO , ON",2016-12-15,Hoxey,,,276,5.0,206-837-3151,M4R1G7,ON
794,B-236 SAMMON AVE,1988-08-29,EAST YORK,Canada,ppettusm2@networksolutions.com,Paulie,"B-236 SAMMON AVE , EAST YORK , ON",2015-11-14,Pettus,,,537,1.0,805-327-8307,M4J1Z5,ON
795,B-236 SAMMON AVE,1978-06-14,EAST YORK,Canada,gfetherstonhaughm3@oakley.com,Gibby,"B-236 SAMMON AVE , EAST YORK , ON",2015-12-19,Fetherstonhaugh,,,36,6.0,304-754-4031,M4J1Z5,ON
796,2208-30 ROEHAMPTON AVE,1993-04-18,TORONTO,Canada,abadsworthm4@cdbaby.com,Andee,"2208-30 ROEHAMPTON AVE , TORONTO , ON",2017-01-16,Badsworth,,,614,2.0,772-932-7998,M4P0B9,ON
797,314-265 MAIN ST,1981-12-22,TORONTO,Canada,earnalm5@jigsy.com,Elliot,"314-265 MAIN ST , TORONTO , ON",2015-11-06,Arnal,,,462,9.0,612-465-5057,M4C4X3,ON
798,266 KENILWORTH AVE,1977-01-14,TORONTO,Canada,dwalkowskim6@wp.com,Devonna,"266 KENILWORTH AVE , TORONTO , ON",2015-12-01,Walkowski,,,675,3.0,561-494-9134,M4L3S8,ON
799,31-200 ERSKINE AVENUE,1981-02-12,TORONTO,Canada,rlovelm7@arstechnica.com,Reinwald,"31-200 ERSKINE AVENUE , TORONTO , ON",2015-02-22,Lovel,,,540,7.0,410-808-9057,M4P1Z4,ON
800,701-40 EGLINTON AVE E,1985-07-30,TORONTO,Canada,castburym8@simplemachines.org,Cecile,"701-40 EGLINTON AVE E , TORONTO , ON",2017-01-17,Astbury,,,47,10.0,515-169-4002,M4P3A2,ON
801,20 NORTHBROOK RD,1990-10-07,EAST YORK,Canada,cdeignanm9@sourceforge.net,Carmella,"20 NORTHBROOK RD , EAST YORK , ON",2016-03-07,Deignan,,,534,3.0,702-862-5256,M4J4G1,ON
802,249 LESLIE ST,1997-03-06,TORONTO,Canada,yselfma@chicagotribune.com,Yalonda,"249 LESLIE ST , TORONTO , ON",2015-11-11,Self,,,943,1.0,480-674-8784,M4M3C8,ON
803,8 BROADWAY AVE APT 401,1984-01-08,TORONTO,Canada,anoycemb@parallels.com,Audi,"8 BROADWAY AVE APT 401 , TORONTO , ON",2017-07-10,Noyce,,,257,6.0,415-353-9491,M4P3G7,ON
804,1730 EGLINTON AVE E SUIT 206,,NORTH YORK,,dstobiemc@amazon.co.uk,Dale,"1730 EGLINTON AVE E SUIT 206 , NORTH YORK , ON",2015-09-08,Stobie,,,970,,,M4A2X9,ON
805,565 SHERBOURNE STREET APT 1404,,TORONTO,,birvinemd@cpanel.net,Beverly,"565 SHERBOURNE STREET APT 1404 , TORONTO , ON",2017-01-09,Irvine,,,817,,,M4X1W7,ON
806,1404-565 SHERBOURNE ST,1997-08-17,TORONTO,Canada,aduberyme@shop-pro.jp,Anne-corinne,"1404-565 SHERBOURNE ST , TORONTO , ON",2016-12-28,Dubery,,,631,6.0,205-526-1020,M4X1W7,ON
807,1108-22 WELLESLEY ST E,1990-12-16,TORONTO,Canada,bbrowningmf@mapy.cz,Bail,"1108-22 WELLESLEY ST E , TORONTO , ON",2017-06-15,Browning,,,223,2.0,917-742-8339,M4Y1G3,ON
808,22 TINDER CRES 106,,NORTH YORK,,bsibsonmg@scribd.com,Briano,"22 TINDER CRES 106 , NORTH YORK , ON",2016-12-25,Sibson,,,64,,,M4A1L6,ON
809,143 A DAWES RD,1998-05-06,EAST YORK,Canada,chargittmh@ft.com,Constance,"143 A DAWES RD , EAST YORK , ON",2017-06-13,Hargitt,,,896,6.0,412-212-6095,M4C5C1,ON
810,15 DRUMMONDVILLE LANE,1981-03-31,TORONTO,Canada,cclimarmi@ycombinator.com,Cary,"15 DRUMMONDVILLE LANE , TORONTO , ON",2017-12-20,Climar,,,536,8.0,719-551-7474,M4E3X7,ON
811,49 THORNCLIFFE PARK DR 318,1995-01-09,TORONTO,Canada,bmacgorriemj@yahoo.co.jp,Burnaby,"49 THORNCLIFFE PARK DR 318 , TORONTO , ON",2016-05-02,MacGorrie,,,642,1.0,262-246-9672,M4H1J6,ON
812,5 ASHDALE AVE,1988-03-02,TORONTO,Canada,rheaffeymk@yellowbook.com,Rosella,"5 ASHDALE AVE , TORONTO , ON",2016-11-25,Heaffey,,,729,2.0,513-787-4237,M4L2Y6,ON
813,169 BROADVIEW,,TORONTO,,nlefeaverml@symantec.com,Neil,"169 BROADVIEW , TORONTO , ON",2015-06-17,Lefeaver,,,67,,,M4M2G3,ON
814,124 LESLIE ST,1979-10-06,TORONTO,Canada,rfeaveryearmm@scientificamerican.com,Raquel,"124 LESLIE ST , TORONTO , ON",2016-01-18,Feaveryear,,,823,2.0,253-490-7512,M4M3C7,ON
815,68 BRENTCLIFFE ROAD,1997-12-29,TORONTO,Canada,ljurschmn@abc.net.au,Lukas,"68 BRENTCLIFFE ROAD , TORONTO , ON",2016-08-09,Jursch,,,211,2.0,404-385-8768,M4G3Y6,ON
816,2676 YONGE ST APT 307,1991-10-18,TORONTO,Canada,bpiesoldmo@marriott.com,Brice,"2676 YONGE ST APT 307 , TORONTO , ON",2016-04-23,Piesold,,,904,7.0,212-746-4828,M4N2H7,ON
817,763 SAMMON AVE,1979-03-22,TORONTO,Canada,ogordgemp@ustream.tv,Obadiah,"763 SAMMON AVE , TORONTO , ON",2016-02-18,Gordge,,,251,9.0,801-125-3872,M4C2E6,ON
818,39 TORRENS AVE APT 101,1998-04-14,TORONTO,Canada,apedrolmq@icio.us,Anabel,"39 TORRENS AVE APT 101 , TORONTO , ON",2015-08-14,Pedrol,,,205,10.0,718-560-1177,M4K2H9,ON
819,640 MORTIMER AVE,1977-09-11,EAST YORK,Canada,aabbadomr@goo.ne.jp,Allis,"640 MORTIMER AVE , EAST YORK , ON",2016-02-17,Abbado,,,860,10.0,469-351-8440,M4C2J8,ON
820,2319-77 HUNTLEY ST,,TORONTO,,epettigrewms@soup.io,Edy,"2319-77 HUNTLEY ST , TORONTO , ON",2015-10-16,Pettigrew,,,165,,,M4Y2P3,ON
821,37 WHITE PINE AVE,,EAST YORK,,tcordellemt@cdc.gov,Templeton,"37 WHITE PINE AVE , EAST YORK , ON",2015-04-12,Cordelle,,,960,,,M4B3A2,ON
822,75 THORNCLIFFE PARK DRIVE 510,1983-07-08,TORONTO,Canada,hmaragamu@fc2.com,Hamilton,"75 THORNCLIFFE PARK DRIVE 510 , TORONTO , ON",2017-08-05,Maraga,,,51,8.0,718-694-4246,M4H1L4,ON
823,37 QUEEN VICTORIA ST,1993-08-31,TORONTO,Canada,gthainmv@ebay.com,Gaston,"37 QUEEN VICTORIA ST , TORONTO , ON",2016-05-13,Thain,,,576,3.0,801-871-8327,M4J1G1,ON
824,2017-140 ERSKINE AVE,1992-04-05,TORONTO,Canada,gtruckellmw@etsy.com,Gleda,"2017-140 ERSKINE AVE , TORONTO , ON",2016-03-18,Truckell,,,198,9.0,731-291-3562,M4P1Z2,ON
825,3712-88 BLOOR ST E,1993-11-03,TORONTO,Canada,tharbarmx@ebay.com,Tilly,"3712-88 BLOOR ST E , TORONTO , ON",2017-04-26,Harbar,,,162,6.0,608-755-1875,M4W3G9,ON
826,901-1175 BROADVIEW AVENUE,1988-02-22,EAST YORK,Canada,sfigguresmy@wordpress.com,Shirleen,"901-1175 BROADVIEW AVENUE , EAST YORK , ON",2015-03-11,Figgures,,,307,10.0,512-181-0111,M4K2S9,ON
827,814-10 BOULTBEE AVE,1986-04-10,TORONTO,Canada,cnuttonmz@google.cn,Carleton,"814-10 BOULTBEE AVE , TORONTO , ON",2015-04-28,Nutton,,,319,6.0,707-555-6310,M4J1A6,ON
828,2178 QUEEN STREET EAST APT NUMBER 8,,TORONTO,,kbecraftn0@squarespace.com,Kennedy,"2178 QUEEN STREET EAST APT NUMBER 8 , TORONTO , ON",2016-09-01,Becraft,,,118,,,M4E1E6,ON
829,322 LINSMORE CRES,1999-04-30,EAST YORK,Canada,adevinn1@eventbrite.com,Antonino,"322 LINSMORE CRES , EAST YORK , ON",2015-03-09,Devin,,,137,8.0,734-108-9571,M4J4M2,ON
830,43 THORNCLIFFE PARK DR APT   108,1988-02-20,TORONTO,Canada,ojowersn2@ustream.tv,Oralla,"43 THORNCLIFFE PARK DR APT   108 , TORONTO , ON",2016-03-26,Jowers,,,443,3.0,757-167-0257,M4H1J4,ON
831,221-3800 YONGE ST,1995-12-08,TORONTO,Canada,jsimacekn3@theatlantic.com,Jamil,"221-3800 YONGE ST , TORONTO , ON",2017-01-15,Simacek,,,762,9.0,775-234-1507,M4N3P7,ON
832,85 BLOOR ST EAST 2007,1999-08-14,TORONTO,Canada,gpascoen4@nhs.uk,Gabbie,"85 BLOOR ST EAST 2007 , TORONTO , ON",2015-04-09,Pascoe,,,375,5.0,212-132-0112,M4W3Y1,ON
833,85 BLOOR ST EAST 2007,1979-07-03,TORONTO,Canada,tfellonn5@freewebs.com,Tudor,"85 BLOOR ST EAST 2007 , TORONTO , ON",2016-01-22,Fellon,,,757,6.0,907-994-3479,M4W3Y1,ON
834,87 BROWNING AVE,1998-08-28,TORONTO,Canada,ddreppn6@last.fm,Darlleen,"87 BROWNING AVE , TORONTO , ON",2017-12-21,Drepp,,,127,4.0,714-658-3088,M4K1W1,ON
835,26 CHUDLEIGH AVE,1979-04-01,TORONTO,Canada,eoshaughnessyn7@ucla.edu,Editha,"26 CHUDLEIGH AVE , TORONTO , ON",2016-04-20,O'Shaughnessy,,,312,1.0,719-515-4577,M4R1T2,ON
836,26 CHUDLEIGH AVE,,TORONTO,,mbusn8@usa.gov,Marten,"26 CHUDLEIGH AVE , TORONTO , ON",2016-11-22,Bus,,,406,,,M4R1T2,ON
837,439 PAPE AVE,,TORONTO,,gniemiecn9@skype.com,Guthry,"439 PAPE AVE , TORONTO , ON",2016-05-13,Niemiec,,,988,,,M4K3P6,ON
838,49 THYRA AVE BASEMENT APARTMENT,1984-04-15,EAST YORK,Canada,mmurdenna@yale.edu,Marita,"49 THYRA AVE BASEMENT APARTMENT , EAST YORK , ON",2015-12-04,Murden,,,533,1.0,316-673-3479,M4C5G6,ON
