address_line,birth_date,city,country,email,first_name,join_date,last_name,latitude,longitude,member_id,membership_length,phone_number,postal_code,state
43 EGLINTON AVE E APT 611,8/20/97,TORONTO,Canada,cjoddensor@yahoo.co.jp,Collie,9/27/17,Joddens,43.7067029,-79.3969942,840,8,484-113-4881,M4P1A2,ON
366 CLEVELAND ST,10/18/83,TORONTO,Canada,mbiasioos@histats.com,Mikael,2/26/15,Biasio,43.7093216,-79.3808496,184,8,917-276-1395,M4S2W9,ON
135 BOARDWALK DR,8/4/85,TORONTO,Canada,fpertonot@zimbio.com,Faun,3/17/16,Perton,43.6666357,-79.3058662,345,10,585-360-6605,M4L3X9,ON
1701-25 BROADWAY AVE,10/21/78,TORONTO,Canada,ajillettou@dion.ne.jp,Aurilia,8/19/17,Jillett,43.7098768,-79.3958574,756,7,520-183-4161,M4P1T7,ON
234 WITHROW AVENUE,5/6/90,TORONTO,Canada,brenov@ucsd.edu,Bernelle,9/5/16,Ren,43.6717992,-79.3441689,887,8,202-531-4252,M4K1E4,ON
403-250 ROEHAMPTON AVE,9/29/78,TORONTO,Canada,sskellingtonow@bluehost.com,Silvie,3/10/17,Skellington,43.7097384,-79.3915069,826,9,203-410-1244,M4P1R9,ON
91 ROSEHEATH AVE,,TORONTO,,fblaycockox@bizjournals.com,Farra,6/12/16,Blaycock,43.6833981,-79.3175098,379,,,M4C3P6,ON
604-1 MASSEY SQ,3/31/96,EAST YORK,Canada,llockoy@admin.ch,Leeland,1/1/16,Lock,43.696141,-79.2949803,24,7,702-250-4682,M4C5L4,ON
2765 YONGE ST APT 36,4/11/80,TORONTO,Canada,cpetyaninoz@sfgate.com,Cyrille,11/7/16,Petyanin,43.718488,-79.4001063,963,3,317-974-2130,M4N2H8,ON
207 WEST- 225 COSBURN AVE,,TORONTO,,gtibolsp0@ucoz.ru,Garrott,5/19/17,Tibols,43.6903799,-79.3432303,897,,,M4J2L5,ON
125 KENILWORTH AVENUE APT 307,10/30/82,TORONTO,Canada,klightfootp1@google.de,Kevin,4/2/15,Lightfoot,43.6703328,-79.3020841,466,1,412-850-7787,M4L3S7,ON
402-27 THORNCLIFFE PARK DR,9/14/90,EAST YORK,Canada,lbromheadp2@sphinn.com,Lannie,6/18/15,Bromhead,43.7027331,-79.3464031,478,3,513-996-3201,M4H1J2,ON
301-10 SUNRISE AVE,10/8/97,NORTH YORK,Canada,bchartrep3@answers.com,Bernard,2/2/16,Chartre,43.7198178,-79.3016228,655,9,608-502-6042,M4A2R1,ON
815-9 CRESCENT PL,1/5/97,EAST YORK,Canada,dselcraigp4@quantcast.com,Dina,7/1/16,Selcraig,43.6957048,-79.2911908,601,4,682-767-1741,M4C5L8,ON
163 BELSIZE DR,10/23/95,TORONTO,Canada,lemblenp5@state.gov,Libbi,4/26/15,Emblen,43.7020273,-79.3891115,813,2,901-608-6326,M4S1L9,ON
407-1815 YONGE ST,7/22/84,TORONTO,Canada,tshackladyp6@list-manage.com,Timmie,12/21/15,Shacklady,43.6960332,-79.3956713,286,1,314-444-7403,M4T2A4,ON
22 RIVERCOURT BLVD,1/13/84,EAST YORK,Canada,beberstp7@people.com.cn,Birdie,5/17/15,Eberst,43.694336,-79.3487938,734,1,215-264-1720,M4J3A4,ON
4-1161 O'CONNOR DR,2/17/93,EAST YORK,Canada,eeayrsp8@wikimedia.org,Emelyne,5/8/15,Eayrs,43.711978,-79.307438,238,8,903-792-8725,M4B2T5,ON
1008-1190 DUNDAS ST E,5/17/91,TORONTO,Canada,agudginp9@naver.com,Atlanta,2/3/16,Gudgin,43.6651634,-79.341536,999,2,661-309-2654,M4M0C5,ON
802-50 ROSEHILL AVE,2/3/80,TORONTO,Canada,amcmeekingpa@virginia.edu,Astra,6/2/17,McMeeking,43.6869934,-79.3910328,729,4,267-138-0997,M4T1G6,ON
64 SCARBOROUGH RD,8/24/98,TORONTO,Canada,cmetterickpb@walmart.com,Cyb,9/3/17,Metterick,43.675138,-79.2851468,87,9,202-154-8091,M4E3M5,ON
64 SCARBOROUGH RD,5/21/96,TORONTO,Canada,htackerpc@xing.com,Heath,1/21/16,Tacker,43.675138,-79.2851468,23,2,727-966-0879,M4E3M5,ON
3-5 DE SAVERY CRES,11/29/92,TORONTO,Canada,jbissetpd@cam.ac.uk,Joceline,9/10/16,Bisset,43.7027376,-79.3894868,185,10,509-986-2876,M4S2L3,ON
1276 DANFORTH AVE,5/29/78,TORONTO,Canada,bcockadaype@facebook.com,Bron,11/13/16,Cockaday,43.682116,-79.3304095,221,10,850-300-3428,M4J1M6,ON
691 COSBURN AVE,1/27/94,TORONTO,Canada,jsloegravepf@sbwire.com,Joellyn,3/3/16,Sloegrave,43.6948803,-79.323758,718,6,330-453-8238,M4C2V4,ON
57 TISDALE AVE,1/7/94,NORTH YORK,Canada,pblankhornpg@mac.com,Persis,3/19/16,Blankhorn,43.7231287,-79.3070095,430,1,718-698-9711,M4A1Y6,ON
27 GAMBLE AVE APT 101,7/14/79,TORONTO,Canada,mshacklefordph@tripadvisor.com,Mina,9/26/17,Shackleford,43.6894271,-79.3533068,244,8,913-517-4421,M4K2H5,ON
1511-53 THORNCLIFFE PARK DR,1/16/94,EAST YORK,Canada,cjewelpi@fda.gov,Cecelia,2/14/16,Jewel,43.7029581,-79.3414692,532,10,754-418-4490,M4H1L1,ON
435-85 BLEECKER ST,1/2/91,TORONTO,Canada,pmccleanpj@epa.gov,Peri,10/13/15,McClean,43.6651351,-79.3722714,348,5,202-457-4192,M4X1X1,ON
306-55 ECCLESTON DR,3/17/97,TORONTO,Canada,frobertetpk@soup.io,Farris,12/19/16,Robertet,43.7265936,-79.3197828,26,7,850-472-0932,M4A1L1,ON
73 HASTINGS AVE M,6/25/99,TORONTO,Canada,kgawthroppl@examiner.com,Kippy,2/4/16,Gawthrop,43.665632,-79.3296732,701,7,704-951-0991,M4L2L1,ON
1730 EGLINTON AVE EAST APT 711,,NORTH YORK,,dmacpeakepm@mozilla.com,Danice,5/6/15,MacPeake,43.725847,-79.310002,461,,,M4A2X9,ON
2706-200 WELLESLEY ST E,7/23/83,TORONTO,Canada,tgallantpn@youku.com,Thomasina,11/25/15,Gallant,43.668195,-79.3737707,128,2,859-261-9567,M4X1G3,ON
83 FRATER AVE,10/10/84,TORONTO,Canada,abergepo@imageshack.us,Ambrosi,10/2/15,Berge,43.6914001,-79.3166366,378,10,502-589-7542,M4C2H7,ON
83 REDPATH AVE,10/21/91,TORONTO,Canada,msturdeypp@usnews.com,Marven,5/14/15,Sturdey,43.706541,-79.3919482,597,2,213-979-9058,M4S0A2,ON
9 SANDFORD AVE APT 2,11/6/93,TORONTO,Canada,elapadulapq@alibaba.com,Englebert,4/13/16,La Padula,43.6712578,-79.3301802,150,7,786-950-8738,M4L2E6,ON
41 HARGRAVE LANE,12/11/88,TORONTO,Canada,aavannpr@fda.gov,Anthea,8/4/16,Avann,43.723018,-79.379919,189,5,812-684-8942,M4N0A4,ON
1359 PAPE AVE,8/25/83,EAST YORK,Canada,ebonneyps@com.com,Eryn,4/10/17,Bonney,43.6968778,-79.3491451,323,5,860-622-9606,M4K3X4,ON
929-3600 YONGE ST,1/31/92,TORONTO,Canada,gpattingtonpt@parallels.com,Gayle,5/10/16,Pattington,43.7379831,-79.4058875,445,9,702-789-0529,M4N3R8,ON
123 CURZON ST,11/25/92,TORONTO,Canada,lhaglandpu@printfriendly.com,Lovell,9/18/16,Hagland,43.6662652,-79.3326229,990,7,574-413-7075,M4M3B3,ON
501-2 SECORD AVE,4/30/95,TORONTO,Canada,lprozillopv@skype.com,Lewie,2/15/17,Prozillo,43.6930676,-79.3017902,185,4,216-250-6870,M4C2C3,ON
414-65 HALSEY AVE,2/27/89,TORONTO,Canada,jditzelpw@nature.com,Janene,3/14/16,Ditzel,43.6990628,-79.2987494,666,3,231-446-2910,M4B1A7,ON
28 SUMMERHILL AVE,8/2/85,TORONTO,Canada,lpaddlepx@4shared.com,Lola,10/15/16,Paddle,43.6835612,-79.390721,116,2,330-829-8258,M4T1A8,ON
48 HOYLE AVE,1/30/78,TORONTO,Canada,fgrangepy@sourceforge.net,Frazer,8/10/16,Grange,43.7094892,-79.3795002,887,6,805-912-1663,M4S2X6,ON
253 WELLESLEY STREET EAST APT D,3/13/85,TORONTO,Canada,mpextonpz@youtu.be,Maggi,4/23/17,Pexton,43.6675909,-79.3714644,833,5,917-399-9394,M4X1G8,ON
260 LOGAN AVE,5/25/85,TORONTO,Canada,crentzq0@free.fr,Chad,3/24/17,Rentz,43.6610483,-79.3429804,38,6,202-815-6483,M4M2N4,ON
2709-110 CHARLES ST E,12/31/91,TORONTO,Canada,lclewettq1@google.nl,Leonhard,7/8/15,Clewett,43.6701589,-79.3803887,89,3,347-642-8459,M4Y1T5,ON
2709-110 CHARLES ST E,6/11/92,TORONTO,Canada,scasottiq2@foxnews.com,Suzie,4/17/17,Casotti,43.6701589,-79.3803887,794,6,571-385-3182,M4Y1T5,ON
2108-22 WELLESLEY STREET EAST,12/11/94,TORONTO,Canada,aabsonq3@hhs.gov,Adelina,7/5/15,Abson,43.6654401,-79.3833546,171,3,505-801-2148,M4Y1G3,ON
240 HASTINGS AVE,7/13/78,TORONTO,Canada,kembletonq4@businessweek.com,Kath,1/18/16,Embleton,43.6704814,-79.3320957,959,1,940-539-5471,M4L2M1,ON
717 BROADVIEW AVE 305,11/26/97,TORONTO,Canada,fmacconchieq5@desdev.cn,Ferdinanda,7/5/17,MacConchie,43.675135,-79.3573891,947,6,626-766-3032,M4K3J9,ON
702-4 PARK VISTA,,EAST YORK,,aerasmusq6@xing.com,Avis,11/5/15,Erasmus,43.698102,-79.2994276,846,,,M4B3M8,ON
17 MCMASTER AVE,11/16/93,TORONTO,Canada,akenratq7@elegantthemes.com,Adina,3/4/15,Kenrat,43.6785803,-79.3996985,164,7,949-809-0772,M4V1A8,ON
9 LIPTON AVE,7/22/82,TORONTO,Canada,aarnoldq8@etsy.com,Augustina,8/3/17,Arnold,43.6797321,-79.344271,261,9,915-821-7969,M4J1N9,ON
177 WOLVERLEIGH BLVD,1/25/81,TORONTO,Canada,mmeddickq9@shutterfly.com,Myrtia,10/6/16,Meddick,43.68506,-79.3230851,646,1,806-831-5731,M4C1S1,ON
SUITE 224 88 COLGATE AVENUE,9/19/91,TORONTO,Canada,ldutchqa@msu.edu,Lauren,9/6/16,Dutch,43.6623091,-79.3413875,427,8,859-292-2973,M4M0A6,ON
33 ISABELLA STREET APT 1804,9/28/88,TORONTO,Canada,drippingqb@huffingtonpost.com,Davey,6/6/16,Ripping,43.6675779,-79.3837269,787,6,315-702-1480,M4Y2P7,ON
920-111 ST CLAIR AVE W,,TORONTO,,jcowperthwaiteqc@ovh.net,Jacky,6/5/16,Cowperthwaite,43.6866757,-79.399443,751,,,M4V1N5,ON
64 FRATER AVE,8/15/97,EAST YORK,Canada,dharringqd@newsvine.com,Davine,7/5/16,Harring,43.6912771,-79.3185146,274,10,915-626-7914,M4C2H6,ON
64 FRATER AVE,2/26/86,EAST YORK,Canada,ptaggertqe@delicious.com,Percy,9/17/15,Taggert,43.6912771,-79.3185146,924,4,602-346-3242,M4C2H6,ON
403-551 EGLINTON AVE E,7/16/82,TORONTO,Canada,obaddileyqf@simplemachines.org,Olive,5/4/16,Baddiley,43.7105559,-79.3785881,594,3,605-981-1017,M4P1N8,ON
30 BURNABY BLVD,9/25/89,TORONTO,Canada,jgoodluckqg@slideshare.net,Jess,10/17/15,Goodluck,43.7057854,-79.4082456,812,7,915-812-9855,M4R1B4,ON
280 WELLESLEY ST EAST 2414,10/12/94,TORONTO,Canada,rmcclarenqh@businessweek.com,Reece,6/24/15,McClaren,43.6684831,-79.3703175,644,7,251-779-9653,M4X1G7,ON
82 NORMANDY BLVD,10/23/78,TORONTO,Canada,cbarnsleyqi@nhs.uk,Conway,12/6/17,Barnsley,43.6776751,-79.3130112,372,6,570-493-3846,M4L3K3,ON
1051 WOODBINE AVE,9/13/81,EAST YORK,Canada,gslowcockqj@soundcloud.com,Giacopo,4/13/17,Slowcock,43.6880281,-79.3135237,720,9,912-474-3735,M4C4C2,ON
901-71 CHARLES ST E,8/22/91,TORONTO,Canada,jspadeckqk@parallels.com,Jeno,12/2/15,Spadeck,43.6692119,-79.3821482,697,8,310-164-0103,M4Y2T3,ON
901-71 CHARLES ST E,,TORONTO,,gtukeql@cam.ac.uk,Ginger,5/27/15,Tuke,43.6692119,-79.3821482,255,,,M4Y2T3,ON
641 LOGAN AVENUE,1/27/77,TORONTO,Canada,gbanksqm@time.com,Giulietta,11/25/15,Banks,43.6714985,-79.3467676,646,7,319-933-6191,M4K3C4,ON
28 BROOKMOUNT RD,9/20/98,TORONTO,Canada,cgarthshoreqn@vimeo.com,Caria,12/14/17,Garthshore,43.6693658,-79.3088692,241,9,682-762-4046,M4L3N1,ON
121 TORRENS AVE,5/10/91,TORONTO,Canada,skirsteinqo@opensource.org,Sophia,2/16/16,Kirstein,43.6913659,-79.3487019,922,4,212-433-1088,M4J2P6,ON
9 CRESCENT PLACE 617,9/22/81,TORONTO,Canada,ndarnboroughqp@xinhuanet.com,Nert,9/9/17,Darnborough,43.6957048,-79.2911908,768,1,775-593-6957,M4C5L8,ON
3-149 WOODFIELD RD,2/17/77,TORONTO,Canada,bosherinqq@wired.com,Betta,6/12/17,O'Sherin,43.6680682,-79.3222846,899,10,212-276-5470,M4L2W8,ON
5-1788 DUNDAS ST E,6/9/89,TORONTO,Canada,mlazenbyqr@oracle.com,Marietta,12/7/16,Lazenby,43.6681114,-79.3220775,919,7,305-613-2090,M4L1M3,ON
89 HANSON STREET,8/13/80,TORONTO,Canada,cnoorqs@cocolog-nifty.com,Carolan,3/13/17,Noor,43.6799625,-79.3208734,893,6,585-530-9614,M4C5P3,ON
561 JARVIS ST APRT 24,1/21/90,TORONTO,Canada,bferronierqt@youtu.be,Bevvy,8/13/17,Ferronier,43.6683414,-79.3787885,664,3,334-954-5333,M4Y2J1,ON
103 SHERWOOD AVE,3/19/84,TORONTO,Canada,omurgatroydqu@census.gov,Oswell,3/18/16,Murgatroyd,43.7144829,-79.3943563,41,3,941-839-8238,M4P2A6,ON
103 SHERWOOD AVE,12/1/92,TORONTO,Canada,claddqv@usgs.gov,Charil,9/6/17,Ladd,43.7144829,-79.3943563,409,7,210-395-1858,M4P2A6,ON
90 FURNIVAL RD,11/3/77,TORONTO,Canada,dladellqw@economist.com,Doy,1/1/17,Ladell,43.7116946,-79.3009448,708,8,863-177-4332,M4B1W5,ON
140-275 BROADVIEW AVE,3/11/88,TORONTO,Canada,oorrettqx@apache.org,Olly,11/28/16,Orrett,43.6637816,-79.3505573,108,10,409-354-1762,M4M3H5,ON
119 EGLINTON AVE WEST APT 34,7/26/85,TORONTO,Canada,jshapterqy@google.com,Jelene,9/25/15,Shapter,43.7057763,-79.4024556,830,3,202-188-5416,M4R1A4,ON
227 COSBURN AVE 303E,6/9/88,TORONTO,Canada,aorneblowqz@opera.com,Amitie,10/14/15,Orneblow,43.6904226,-79.3429271,289,2,682-404-1921,M4J2L6,ON
32 GRENVILLE STREET 402,5/28/98,TORONTO,Canada,iologhlenr0@slashdot.org,Irwinn,1/19/17,O'Loghlen,43.6619287,-79.3853352,912,10,915-598-8855,M4Y1A3,ON
173 ROSE PARK DRIVE,1/8/78,TORONTO,Canada,fzealeyr1@feedburner.com,Fabio,11/18/16,Zealey,43.6917361,-79.3808449,767,3,614-870-5059,M4T1R6,ON
201-30 COSBURN AVENUE,11/7/95,TORONTO,Canada,ndobbyr2@msn.com,Nollie,3/26/17,Dobby,43.6889081,-79.3527597,477,10,215-200-6624,M4K2G4,ON
19 LASCELLES BLVD 302,2/11/89,TORONTO,Canada,ajeanneaur3@networksolutions.com,Atlante,5/22/15,Jeanneau,43.6952411,-79.3980512,216,1,937-850-3345,M4V2B7,ON
31 SUNNYDENE CRES,6/6/92,NORTH YORK,Canada,dhallgoughr4@networkadvertising.org,Dallas,1/4/17,Hall-Gough,43.7186465,-79.3813664,535,10,256-302-7784,M4N3J5,ON
65 DEARBOURNE AVE,3/19/99,TORONTO,Canada,sblodgettr5@who.int,Syman,3/12/17,Blodgett,43.675844,-79.3551203,585,5,609-850-8713,M4K1M6,ON
505-650 PARLIAMENT ST,7/4/97,TORONTO,Canada,aodunniomr6@economist.com,Avigdor,8/19/16,O'Dunniom,43.6697615,-79.3704028,621,3,719-577-1560,M4X1R3,ON
6B LEASIDE PARK DR,9/15/84,TORONTO,Canada,leldridr7@nba.com,Lucretia,6/4/15,Eldrid,43.7028568,-79.350373,583,7,901-826-0534,M4H1R3,ON
111 CRAVEN RD,3/1/83,TORONTO,Canada,rpicklesr8@simplemachines.org,Rosetta,1/15/16,Pickles,43.6677475,-79.3191088,630,1,318-898-7023,M4L2Z4,ON
312-55 ERSKINE AVE,1/18/82,TORONTO,Canada,nwornumr9@printfriendly.com,Nicola,11/4/16,Wornum,43.7115531,-79.3968532,86,3,202-585-5511,M4P1Y7,ON
897 GERRARD ST E,2/21/88,TORONTO,Canada,macera@hhs.gov,Maighdiln,5/2/15,Ace,43.6674109,-79.3417362,635,9,208-200-0848,M4M1Y9,ON
2911-98 LILLIAN ST,4/22/98,TORONTO,Canada,bambresinrb@altervista.org,Boony,7/13/16,Ambresin,43.7070996,-79.3941378,195,1,678-274-9186,M4S0A5,ON
17 RENWICK CRES UNIT 411,7/15/92,TORONTO,Canada,olardeuxrc@china.com.cn,Ondrea,5/27/17,Lardeux,43.6605279,-79.3368714,536,1,484-160-1336,M4M3N4,ON
334-4000 YONGE ST,4/12/88,NORTH YORK,Canada,gsouthernwoodrd@ifeng.com,Gonzales,1/3/15,Southernwood,43.7423449,-79.4073948,898,3,702-343-6590,M4N2N9,ON
403-59 ISABELLA ST,10/4/87,TORONTO,Canada,tdecourcyre@domainmarket.com,Tremain,9/12/17,de Courcy,43.6679536,-79.3825948,323,4,704-639-4950,M4Y1M9,ON
323 FORMAN AVE,12/31/93,TORONTO,Canada,dwintersgillrf@shutterfly.com,Dodie,1/21/17,Wintersgill,43.7083499,-79.3857028,17,9,573-677-8989,M4S2S6,ON
82 COLEMAN AVE 7,,TORONTO,,apyserrg@mozilla.org,Antonius,11/22/16,Pyser,43.690473,-79.2976192,885,,,M4C1P7,ON
205 HOLBORNE AVE,,TORONTO,,abyffordrh@youku.com,Arlina,5/25/16,Byfford,43.6953338,-79.3146485,620,,,M4C2S1,ON
E1 - 36 MAITLAND STREET,1/3/93,TORONTO,Canada,sstachiniri@histats.com,Sisile,8/13/15,Stachini,43.6645653,-79.3822081,476,3,602-239-2150,M4Y1C5,ON
2001-77 HUNTLEY ST,6/5/85,TORONTO,Canada,wbahiarj@storify.com,Winnie,1/27/17,Bahia,43.6715547,-79.3787976,345,2,212-833-6039,M4Y2P3,ON
730 ONTARIO ST 1516,12/29/87,TORONTO,Canada,wfitzsimonsrk@prweb.com,Wayland,1/9/16,Fitzsimons,43.6711117,-79.374086,730,2,317-194-5180,M4X1N3,ON
730 ONTARIO ST #1516,4/4/88,TORONTO,Canada,mcurtinrl@goodreads.com,Mirabelle,2/7/16,Curtin,43.6711117,-79.374086,410,10,404-137-8278,M4X1N3,ON
328 LOGAN AVE,7/19/97,TORONTO,Canada,nalbanrm@google.co.jp,Neddie,9/13/15,Alban,43.6625797,-79.3435013,53,8,507-502-5048,M4M2N7,ON
217-500 SHERBOURNE ST,4/5/82,TORONTO,Canada,jbryanrn@geocities.jp,Jakie,1/1/16,Bryan,43.6679145,-79.3756807,845,8,386-120-0065,M4X1L1,ON
143 ST LEONARD'S AVE,5/1/95,TORONTO,Canada,lbayliero@deliciousdays.com,Langsdon,6/1/17,Baylie,43.722912,-79.3918583,287,6,203-590-2712,M4N1K6,ON
246 COLERIDGE AVE.,,EAST YORK,,vgowenrp@comsenz.com,Vittorio,1/2/15,Gowen,43.6937919,-79.3154352,214,,,M4C4J1,ON
246 COLERIDGE AVE.,11/3/93,TORONTO,Canada,mfreakerq@so-net.ne.jp,Monique,11/26/15,Freake,43.6937919,-79.3154352,524,3,614-329-5299,M4C4J1,ON
1211-45 SUNRISE AVE,,NORTH YORK,,mgaskallrr@weebly.com,Myrlene,5/1/17,Gaskall,43.71833,-79.3033759,461,,,M4A2S3,ON
